pm2.5,pm10,no,no2,co,nox,ozone,timestamp,benzene,eth_benzene,toluene,mp_xylene,xylene
38.59,64.35,7.36,14.42,1.95,21.78,6.0,2021-12-03 21:00:00,0.42,,,1.08,
38.59,64.35,7.5,14.2,1.58,21.71,5.0,2021-12-03 21:15:00,0.43,,,1.78,
38.62,64.4,7.75,14.18,1.75,21.94,6.0,2021-12-03 21:30:00,0.41,,,1.8,
40.8,68.28,6.83,13.9,2.0,20.73,6.0,2021-12-03 21:45:00,0.41,,,1.42,
40.8,68.28,6.88,13.98,1.9,20.86,6.0,2021-12-03 22:00:00,0.37,,,1.56,
40.8,68.28,7.54,13.99,1.84,21.53,6.0,2021-12-03 22:15:00,0.35,,,1.95,
40.81,68.32,7.89,14.38,1.77,22.27,6.0,2021-12-03 22:30:00,0.4,,,1.71,
42.39,71.13,6.19,14.47,1.7,20.67,6.0,2021-12-03 22:45:00,0.43,,,1.45,
42.39,71.13,5.39,14.18,1.65,19.57,5.0,2021-12-03 23:00:00,0.38,,,1.34,
42.39,71.13,5.84,13.94,1.61,19.78,5.0,2021-12-03 23:15:00,0.4,,,1.32,
42.36,71.06,8.03,14.3,1.45,22.33,5.0,2021-12-03 23:30:00,0.43,,,1.25,
39.69,66.3,6.4,14.07,1.21,20.47,5.0,2021-12-04 00:00:00,0.38,,,0.93,
39.69,66.3,6.28,14.15,1.11,20.43,5.0,2021-12-04 00:15:00,0.35,,,0.79,
39.52,66.02,5.19,14.3,1.13,19.49,5.0,2021-12-04 00:30:00,0.38,,,0.67,
26.55,42.84,5.96,14.23,1.14,20.19,5.0,2021-12-04 00:45:00,0.41,,,0.6,
26.55,42.84,8.49,14.58,1.15,23.07,5.0,2021-12-04 01:00:00,0.42,,,0.55,
26.55,42.84,7.76,14.2,1.17,21.96,5.0,2021-12-04 01:15:00,0.42,,,0.55,
26.55,42.85,6.45,14.95,1.13,21.4,5.0,2021-12-04 01:30:00,0.41,,,0.53,
26.87,43.41,6.11,14.69,1.14,20.8,5.0,2021-12-04 01:45:00,0.41,,,0.5,
26.87,43.41,6.69,14.42,1.2,21.11,5.0,2021-12-04 02:00:00,0.37,,,0.49,
26.87,43.41,6.83,13.95,1.28,20.78,5.0,2021-12-04 02:15:00,0.4,,,0.52,
26.84,43.35,7.17,14.35,1.3,21.52,5.0,2021-12-04 02:30:00,0.43,,,0.65,
24.47,39.12,6.95,14.24,1.23,21.18,5.0,2021-12-04 02:45:00,0.42,,,0.7,
24.47,39.12,6.37,14.34,1.26,20.71,5.0,2021-12-04 03:00:00,0.42,,,0.79,
24.47,39.12,7.18,14.06,1.15,21.24,5.0,2021-12-04 03:15:00,0.37,,,0.7,
24.56,39.29,6.59,14.86,1.1,21.45,5.0,2021-12-04 03:30:00,0.35,,,0.6,
32.33,53.15,6.21,14.47,0.96,20.68,5.0,2021-12-04 03:45:00,0.39,,,0.52,
32.33,53.15,7.06,14.16,0.87,21.23,5.0,2021-12-04 04:00:00,0.37,,,0.44,
32.33,53.15,6.7,14.08,0.76,20.78,5.0,2021-12-04 04:15:00,0.37,,,0.33,
32.24,52.98,7.88,13.41,0.76,21.29,5.0,2021-12-04 04:30:00,0.36,,,0.27,
25.29,40.59,8.02,13.9,0.78,21.92,5.0,2021-12-04 04:45:00,0.36,,,0.24,
25.29,40.59,8.28,14.0,0.75,22.28,5.0,2021-12-04 05:00:00,0.35,,,0.23,
25.29,40.59,6.13,13.75,0.75,19.88,5.0,2021-12-04 05:15:00,0.35,,,0.22,
25.29,40.5,7.71,14.09,0.69,21.8,5.0,2021-12-04 05:30:00,0.36,,,0.21,
21.46,33.74,7.07,14.28,0.68,21.36,5.0,2021-12-04 05:45:00,0.35,,,0.2,
21.46,33.74,6.61,14.69,0.73,21.31,5.0,2021-12-04 06:00:00,0.35,,,0.2,
21.46,33.74,7.35,14.6,0.94,21.95,5.0,2021-12-04 06:15:00,0.35,,,0.19,
21.49,33.81,5.34,15.09,0.83,20.43,5.0,2021-12-04 06:30:00,0.37,,,0.21,
24.69,39.52,8.61,13.85,0.84,22.46,5.0,2021-12-04 06:45:00,0.36,,,0.22,
24.69,39.52,7.24,14.67,0.99,21.91,5.0,2021-12-04 07:00:00,0.35,,,0.21,
24.69,39.52,8.03,14.57,0.79,22.6,5.0,2021-12-04 07:15:00,0.35,,,0.24,
24.72,39.58,6.87,14.7,0.75,21.57,5.0,2021-12-04 07:30:00,0.35,,,0.23,
26.97,43.59,6.26,14.62,0.8,20.88,5.0,2021-12-04 07:45:00,0.35,,,0.2,
26.97,43.59,7.08,14.58,0.77,21.66,5.0,2021-12-04 08:00:00,0.35,,,0.2,
26.97,43.59,7.55,14.18,0.83,21.73,5.0,2021-12-04 08:15:00,0.35,,,0.21,
26.91,43.47,8.13,14.23,0.91,22.36,5.0,2021-12-04 08:30:00,0.35,,,0.2,
21.87,34.48,8.25,14.64,1.0,22.89,5.0,2021-12-04 08:45:00,0.35,,,0.25,
21.87,34.48,6.43,14.2,1.04,20.63,5.0,2021-12-04 09:00:00,0.35,,,0.24,
21.87,34.48,5.93,14.6,0.92,20.53,5.0,2021-12-04 09:15:00,0.35,,,0.32,
21.94,34.61,6.07,14.86,0.99,20.94,5.0,2021-12-04 09:30:00,0.35,,,0.3,
27.22,44.04,7.63,14.98,1.15,22.61,6.0,2021-12-04 09:45:00,0.39,,,0.25,
27.22,44.04,5.68,14.77,0.94,20.45,5.0,2021-12-04 10:00:00,0.37,,,0.33,
27.22,44.04,6.88,14.18,1.2,21.06,6.0,2021-12-04 10:15:00,0.35,,,0.34,
27.31,44.22,7.36,14.69,0.84,22.05,5.0,2021-12-04 10:30:00,0.38,,,0.37,
34.5,57.03,7.24,14.95,0.78,22.2,5.0,2021-12-04 10:45:00,0.36,,,0.32,
34.5,57.03,5.47,15.12,0.96,20.6,5.0,2021-12-04 11:00:00,0.35,,,0.25,
34.5,57.03,7.37,14.16,1.27,21.53,6.0,2021-12-04 11:15:00,0.38,,,0.23,
34.52,57.07,7.42,13.5,1.12,20.92,5.0,2021-12-04 11:30:00,0.4,,,0.35,
36.11,59.91,6.76,14.38,0.81,21.14,5.0,2021-12-04 11:45:00,0.37,,,0.48,
36.11,59.91,7.92,14.01,0.88,21.93,5.0,2021-12-04 12:00:00,0.35,,,0.34,
36.11,59.91,8.45,14.09,0.85,22.54,5.0,2021-12-04 12:15:00,0.37,,,0.25,
36.1,59.9,5.11,14.26,0.84,19.37,6.0,2021-12-04 12:30:00,0.38,,,0.24,
35.36,58.57,6.0,14.0,0.82,20.0,6.0,2021-12-04 12:45:00,0.36,,,0.2,
35.36,58.57,8.98,15.05,0.96,24.03,6.0,2021-12-04 13:00:00,0.35,,,0.21,
35.36,58.57,5.24,13.76,0.79,19.0,6.0,2021-12-04 13:15:00,0.41,,,0.25,
35.36,58.57,8.16,13.73,0.75,21.9,6.0,2021-12-04 13:30:00,0.38,,,0.24,
32.68,53.78,7.37,14.28,0.77,21.65,6.0,2021-12-04 13:45:00,0.35,,,0.21,
32.68,53.78,7.35,14.23,0.76,21.57,6.0,2021-12-04 14:00:00,0.35,,,0.2,
32.68,53.78,7.83,13.85,0.74,21.68,6.0,2021-12-04 14:15:00,0.35,,,0.19,
32.68,53.78,7.54,14.21,0.76,21.76,6.0,2021-12-04 14:30:00,0.36,,,0.19,
32.43,53.34,5.5,13.11,0.75,18.48,6.0,2021-12-04 14:45:00,0.35,,,0.2,
32.43,53.34,6.16,14.31,0.79,20.47,6.0,2021-12-04 15:00:00,0.36,,,0.2,
32.43,53.34,7.75,14.22,0.91,21.98,6.0,2021-12-04 15:15:00,0.35,,,0.19,
32.51,53.51,8.3,14.32,1.08,22.61,6.0,2021-12-04 15:30:00,0.35,,,0.21,
39.4,65.79,7.61,14.29,1.11,21.9,6.0,2021-12-04 15:45:00,0.38,,,0.27,
39.4,65.79,6.69,14.37,0.87,21.07,6.0,2021-12-04 16:00:00,0.41,,,0.32,
39.4,65.79,7.25,14.16,0.77,21.41,6.0,2021-12-04 16:15:00,0.4,,,0.3,
39.27,65.79,5.62,14.02,0.78,19.64,6.0,2021-12-04 16:30:00,0.36,,,0.24,
29.06,47.32,7.72,14.12,0.91,21.84,5.0,2021-12-04 16:45:00,0.35,,,0.21,
29.06,47.32,8.23,14.32,0.97,22.55,6.0,2021-12-04 17:00:00,0.35,,,0.22,
29.06,47.32,7.4,14.21,0.78,21.61,5.0,2021-12-04 17:15:00,0.37,,,0.27,
29.06,47.32,6.94,14.07,0.77,21.01,5.0,2021-12-04 17:30:00,0.36,,,0.24,
35.79,59.34,7.32,13.7,0.84,21.02,5.0,2021-12-04 17:45:00,0.35,,,0.23,
35.79,59.34,7.54,14.5,0.85,22.04,5.0,2021-12-04 18:00:00,0.37,,,0.24,
35.79,59.34,7.52,14.11,0.82,21.63,5.0,2021-12-04 18:15:00,0.36,,,0.24,
35.79,59.34,7.72,13.87,0.94,21.59,6.0,2021-12-04 18:30:00,,,,0.24,
22.54,35.68,,,0.67,,7.0,2021-12-05 18:30:00,0.35,,,0.21,
18.45,28.37,,,0.81,,6.0,2021-12-05 18:45:00,0.35,,,0.22,
18.45,28.37,,,1.27,,6.0,2021-12-05 19:00:00,0.39,,,0.23,
18.45,28.37,,,1.47,,6.0,2021-12-05 19:15:00,0.47,,,0.33,
18.72,28.86,,,1.46,,6.0,2021-12-05 19:30:00,0.49,,,0.54,
42.15,70.7,,,1.2,,6.0,2021-12-05 19:45:00,0.46,,,0.75,
42.15,70.7,,,1.02,,5.0,2021-12-05 20:00:00,0.43,,,0.72,
42.15,70.7,,,0.67,,5.0,2021-12-05 20:15:00,0.4,,,0.51,
42.04,70.48,,,0.86,,5.0,2021-12-05 20:30:00,0.38,,,0.36,
31.92,52.42,,,1.13,,6.0,2021-12-05 20:45:00,0.4,,,0.27,
31.92,52.42,,,1.2,,6.0,2021-12-05 21:00:00,0.43,,,0.38,
31.92,52.42,,,1.15,,6.0,2021-12-05 21:15:00,0.4,,,0.48,
31.99,52.56,,,0.98,,6.0,2021-12-05 21:30:00,0.38,,,0.52,
37.99,63.27,,,0.89,,5.0,2021-12-05 21:45:00,0.4,,,0.53,
37.99,63.27,,,0.79,,5.0,2021-12-05 22:00:00,0.4,,,0.46,
37.99,63.27,,,0.7,,5.0,2021-12-05 22:15:00,0.42,,,0.38,
37.9,63.1,,,0.7,,5.0,2021-12-05 22:30:00,0.38,,,0.31,
29.98,48.97,,,0.77,,5.0,2021-12-05 22:45:00,0.37,,,0.27,
29.98,48.97,,,0.75,,4.0,2021-12-05 23:00:00,0.37,,,0.28,
29.98,48.97,,,0.72,,4.0,2021-12-05 23:15:00,0.38,,,0.3,
29.96,48.92,,,0.72,,4.0,2021-12-05 23:30:00,0.41,,,0.28,
27.56,44.64,,,0.76,,4.0,2021-12-06 00:00:00,0.41,,,0.26,
27.56,44.64,,,0.76,,4.0,2021-12-06 00:15:00,0.38,,,0.28,
27.59,44.7,,,0.73,,4.0,2021-12-06 00:30:00,0.38,,,0.28,
29.88,48.78,,,0.76,,5.0,2021-12-06 00:45:00,0.4,,,0.26,
29.88,48.78,,,0.82,,4.0,2021-12-06 01:00:00,0.38,,,0.27,
29.88,48.78,,,0.81,,4.0,2021-12-06 01:15:00,0.38,,,0.29,
29.98,48.97,,,0.74,,4.0,2021-12-06 01:30:00,0.38,,,0.29,
38.92,64.92,,,0.72,,4.0,2021-12-06 01:45:00,0.37,,,0.28,
38.92,64.92,,,0.72,,4.0,2021-12-06 02:00:00,0.38,,,0.26,
38.92,64.92,,,0.71,,4.0,2021-12-06 02:15:00,0.38,,,0.22,
38.85,64.81,,,0.69,,4.0,2021-12-06 02:30:00,0.37,,,0.21,
33.46,55.18,,,0.69,,4.0,2021-12-06 02:45:00,0.35,,,0.23,
33.46,55.18,,,0.67,,4.0,2021-12-06 03:00:00,0.35,,,0.22,
33.46,55.18,,,0.67,,4.0,2021-12-06 03:15:00,0.37,,,0.23,
33.43,55.12,,,0.69,,4.0,2021-12-06 03:30:00,0.39,,,0.22,
30.85,50.52,,,0.62,,4.0,2021-12-06 03:45:00,0.39,,,0.22,
47.22,79.75,94.34,37.07,1.19,98.34,5.0,2021-12-06 07:45:00,0.39,,,0.25,
47.22,79.75,11.32,18.62,1.26,24.51,5.0,2021-12-06 08:00:00,0.39,,,0.25,
47.22,79.75,7.67,13.83,1.29,21.5,5.0,2021-12-06 08:15:00,0.35,,,0.27,
47.45,80.2,7.13,14.24,1.32,21.38,6.0,2021-12-06 08:30:00,0.36,,,0.28,
66.66,114.46,8.18,14.24,1.48,22.42,6.0,2021-12-06 08:45:00,0.41,,,0.3,
66.66,114.46,8.22,14.49,1.5,22.71,6.0,2021-12-06 09:00:00,0.41,,,0.35,
66.66,114.46,9.28,14.33,1.61,23.61,7.0,2021-12-06 09:15:00,0.43,,,0.57,
66.62,114.4,7.96,14.75,1.71,22.71,6.0,2021-12-06 09:30:00,0.4,,,0.61,
63.72,109.21,7.32,14.41,1.15,21.73,6.0,2021-12-06 09:45:00,0.35,,,0.76,
63.72,109.21,7.32,14.79,1.32,22.12,6.0,2021-12-06 10:00:00,0.35,,,0.62,
63.72,109.21,6.18,13.92,1.42,20.1,6.0,2021-12-06 10:15:00,0.35,,,0.33,
63.62,109.05,7.44,13.68,1.38,21.12,6.0,2021-12-06 10:30:00,0.39,,,0.41,
56.25,95.88,6.14,14.03,1.3,20.17,7.0,2021-12-06 10:45:00,0.41,,,0.46,
56.25,95.88,6.64,14.09,1.48,20.73,6.0,2021-12-06 11:00:00,0.43,,,0.48,
56.25,95.88,6.94,13.79,1.36,20.73,7.0,2021-12-06 11:15:00,0.43,,,0.39,
56.21,95.81,6.55,13.95,1.49,20.5,7.0,2021-12-06 11:30:00,0.47,,,0.47,
53.15,90.34,6.31,14.17,1.31,20.48,8.0,2021-12-06 11:45:00,0.42,,,0.41,
53.15,90.34,8.69,13.45,1.49,22.14,7.0,2021-12-06 12:00:00,0.36,,,0.51,
53.15,90.34,6.65,13.04,1.36,19.69,8.0,2021-12-06 12:15:00,0.43,,,0.38,
53.22,90.49,6.09,13.52,1.2,19.61,9.0,2021-12-06 12:30:00,0.46,,,0.52,
59.22,101.19,5.56,14.24,0.93,19.8,10.0,2021-12-06 12:45:00,0.41,,,0.42,
59.22,101.19,7.83,14.18,1.1,22.01,8.0,2021-12-06 13:00:00,0.36,,,0.32,
59.22,101.19,7.37,14.01,1.03,21.38,12.0,2021-12-06 13:15:00,0.35,,,0.23,
59.15,101.05,4.09,13.75,1.07,17.66,8.0,2021-12-06 13:30:00,0.35,,,0.27,
53.0,90.08,6.91,14.14,1.09,21.05,8.0,2021-12-06 13:45:00,0.35,,,0.24,
53.0,90.08,7.75,14.58,1.06,22.33,10.0,2021-12-06 14:00:00,0.38,,,0.27,
53.0,90.08,8.57,14.27,1.11,22.84,7.0,2021-12-06 14:15:00,0.35,,,0.28,
52.98,90.03,7.9,13.81,1.25,21.71,6.0,2021-12-06 14:30:00,0.38,,,0.28,
50.77,86.09,5.99,13.86,1.03,19.85,11.0,2021-12-06 14:45:00,0.44,,,0.33,
50.77,86.09,3.89,14.18,0.97,18.07,11.0,2021-12-06 15:00:00,0.41,,,0.36,
50.77,86.09,6.85,14.05,0.97,20.9,8.0,2021-12-06 15:15:00,0.35,,,0.24,
50.74,86.04,7.04,14.22,1.01,21.26,9.0,2021-12-06 15:30:00,0.35,,,0.24,
48.51,82.05,7.72,14.53,0.94,22.24,9.0,2021-12-06 15:45:00,0.38,,,0.26,
48.51,82.05,8.19,13.91,1.08,22.1,8.0,2021-12-06 16:00:00,0.39,,,0.25,
48.51,82.05,7.48,14.14,1.02,21.62,8.0,2021-12-06 16:15:00,0.38,,,0.23,
48.43,81.9,8.04,14.22,0.95,22.26,7.0,2021-12-06 16:30:00,0.38,,,0.26,
41.6,69.72,6.98,14.07,0.91,21.05,8.0,2021-12-06 16:45:00,0.39,,,0.25,
41.6,69.72,6.9,14.58,0.92,21.48,7.0,2021-12-06 17:00:00,0.35,,,0.19,
41.6,69.72,7.68,14.29,1.06,21.97,5.0,2021-12-06 17:15:00,0.35,,,0.23,
41.6,69.9,8.36,14.44,1.18,22.8,5.0,2021-12-06 17:30:00,0.35,,,0.25,
49.09,83.09,6.0,14.22,1.19,20.22,5.0,2021-12-06 17:45:00,0.41,,,0.36,
49.09,83.09,8.3,13.97,1.1,22.27,5.0,2021-12-06 18:00:00,0.44,,,0.39,
49.09,83.09,8.3,14.5,1.16,22.8,5.0,2021-12-06 18:15:00,0.4,,,0.35,
49.15,83.2,7.63,14.04,1.22,21.68,5.0,2021-12-06 18:30:00,0.4,,,0.32,
53.9,91.68,7.41,13.8,1.22,21.22,5.0,2021-12-06 18:45:00,0.43,,,0.36,
53.9,91.68,6.85,14.23,1.28,21.07,5.0,2021-12-06 19:00:00,0.41,,,0.37,
53.9,91.68,7.42,13.77,1.37,21.18,6.0,2021-12-06 19:15:00,0.38,,,0.38,
54.04,91.93,6.79,13.61,1.24,20.39,5.0,2021-12-06 19:30:00,0.41,,,0.48,
65.63,112.62,7.99,14.58,1.23,22.56,5.0,2021-12-06 19:45:00,0.35,,,0.5,
65.63,112.62,8.68,14.24,1.17,22.93,5.0,2021-12-06 20:00:00,0.35,,,0.45,
65.63,112.62,8.29,14.1,1.48,22.39,6.0,2021-12-06 20:15:00,0.35,,,0.45,
65.74,112.83,6.64,14.01,1.48,20.65,6.0,2021-12-06 20:30:00,0.41,,,0.5,
74.44,128.36,8.56,14.22,1.38,22.79,6.0,2021-12-06 20:45:00,0.41,,,0.83,
74.44,128.36,5.84,14.66,1.32,20.5,5.0,2021-12-06 21:00:00,0.36,,,0.87,
74.44,128.36,9.27,14.65,1.32,23.92,5.0,2021-12-06 21:15:00,0.4,,,0.76,
74.53,128.54,8.23,13.93,1.36,22.15,5.0,2021-12-06 21:30:00,0.38,,,0.66,
81.97,141.81,8.19,13.87,1.59,22.06,6.0,2021-12-06 21:45:00,0.39,,,0.73,
81.97,141.81,7.97,14.07,1.91,22.04,6.0,2021-12-06 22:00:00,0.36,,,0.77,
81.97,141.81,8.28,14.03,1.9,22.31,6.0,2021-12-06 22:15:00,0.41,,,1.52,
82.06,141.98,8.41,14.7,2.0,23.11,5.0,2021-12-06 22:30:00,0.4,,,1.64,
89.69,155.59,8.49,14.73,1.97,23.23,6.0,2021-12-06 22:45:00,0.41,,,1.36,
89.69,155.59,8.07,15.3,1.9,23.37,6.0,2021-12-06 23:00:00,0.42,,,1.53,
89.69,155.59,7.36,14.41,1.71,21.77,5.0,2021-12-06 23:15:00,0.43,,,1.43,
89.61,155.44,8.19,14.0,1.57,22.19,5.0,2021-12-06 23:30:00,0.41,,,1.54,
83.1,143.82,7.66,13.78,1.62,21.45,5.0,2021-12-07 00:00:00,0.42,,,1.08,
83.1,143.82,8.08,14.18,1.89,22.27,5.0,2021-12-07 00:15:00,0.41,,,0.88,
83.19,144.02,8.37,14.18,1.78,22.55,5.0,2021-12-07 00:30:00,0.36,,,0.89,
91.78,159.32,9.58,14.3,1.71,23.88,5.0,2021-12-07 00:45:00,0.41,,,1.06,
91.78,159.32,8.37,14.16,1.7,22.54,5.0,2021-12-07 01:00:00,0.42,,,1.0,
91.78,159.32,7.27,14.05,1.66,21.32,5.0,2021-12-07 01:15:00,0.42,,,1.02,
91.67,159.09,8.01,13.98,1.6,21.99,5.0,2021-12-07 01:30:00,0.36,,,1.03,
82.02,141.89,9.03,14.17,1.46,23.2,5.0,2021-12-07 01:45:00,0.41,,,0.94,
82.02,141.89,9.08,14.04,1.4,23.12,5.0,2021-12-07 02:00:00,0.41,,,0.91,
82.02,141.89,6.9,13.97,1.36,20.87,5.0,2021-12-07 02:15:00,0.4,,,0.83,
81.88,141.63,5.65,13.78,1.43,19.44,5.0,2021-12-07 02:30:00,0.41,,,0.7,
69.99,120.42,6.65,14.13,1.48,20.78,4.0,2021-12-07 02:45:00,0.41,,,0.64,
69.99,120.42,6.31,13.98,1.52,20.29,5.0,2021-12-07 03:00:00,0.36,,,0.6,
69.99,120.42,7.26,13.88,1.54,21.14,5.0,2021-12-07 03:15:00,0.43,,,0.67,
70.01,120.46,7.59,13.47,1.5,21.06,4.0,2021-12-07 03:30:00,0.42,,,0.78,
71.77,123.59,7.87,13.59,1.35,21.46,4.0,2021-12-07 03:45:00,0.43,,,0.84,
71.77,123.59,9.18,13.97,1.3,23.16,4.0,2021-12-07 04:00:00,0.43,,,0.72,
71.77,123.59,7.91,14.12,1.32,22.03,4.0,2021-12-07 04:15:00,0.41,,,0.61,
71.66,123.59,8.44,14.6,1.29,23.04,4.0,2021-12-07 04:30:00,0.42,,,0.64,
62.29,106.65,7.33,14.52,1.27,21.85,4.0,2021-12-07 04:45:00,0.35,,,0.58,
62.29,106.65,7.33,14.51,1.27,21.85,4.0,2021-12-07 05:00:00,0.36,,,0.52,
62.29,106.65,7.27,14.25,1.22,21.53,4.0,2021-12-07 05:15:00,0.43,,,0.5,
62.14,106.34,7.81,14.42,1.18,22.22,4.0,2021-12-07 05:30:00,0.4,,,0.53,
49.66,84.12,8.9,13.92,1.14,22.82,4.0,2021-12-07 05:45:00,0.41,,,0.49,
49.66,84.12,10.31,14.0,1.14,24.32,4.0,2021-12-07 06:00:00,0.4,,,0.43,
49.66,84.12,8.91,13.86,1.12,22.77,4.0,2021-12-07 06:15:00,0.35,,,0.44,
49.63,84.06,8.28,13.71,1.14,21.99,4.0,2021-12-07 06:30:00,0.35,,,0.4,
47.13,79.58,6.19,13.85,1.19,20.04,4.0,2021-12-07 06:45:00,0.39,,,0.36,
47.13,79.58,7.25,13.75,1.29,21.0,4.0,2021-12-07 07:00:00,0.41,,,0.39,
47.13,79.58,5.39,14.01,1.25,19.39,4.0,2021-12-07 07:15:00,0.41,,,0.41,
47.34,80.01,6.41,14.78,1.19,21.2,5.0,2021-12-07 07:30:00,0.35,,,0.44,
66.39,113.99,6.2,15.02,1.38,21.22,5.0,2021-12-07 07:45:00,0.35,,,0.42,
66.39,113.99,5.07,14.5,1.57,19.56,6.0,2021-12-07 08:00:00,0.41,,,0.47,
66.39,113.99,6.27,14.02,1.38,20.29,5.0,2021-12-07 08:15:00,0.35,,,0.46,
66.73,114.64,6.12,13.76,1.29,19.88,5.0,2021-12-07 08:30:00,0.35,,,0.42,
94.3,163.82,7.83,13.73,1.15,21.56,5.0,2021-12-07 08:45:00,0.35,,,0.37,
94.3,163.82,8.68,13.67,1.08,22.35,5.0,2021-12-07 09:00:00,0.39,,,0.33,
94.3,163.82,8.1,14.65,1.03,22.75,6.0,2021-12-07 09:15:00,0.38,,,0.29,
94.05,163.36,6.79,13.87,1.04,20.67,6.0,2021-12-07 09:30:00,0.37,,,0.26,
73.77,127.15,5.65,13.91,1.11,19.55,7.0,2021-12-07 09:45:00,0.37,,,0.24,
73.77,127.15,7.25,14.51,1.16,21.77,7.0,2021-12-07 10:00:00,0.42,,,0.25,
73.77,127.15,8.4,14.05,1.0,22.45,8.0,2021-12-07 10:15:00,0.39,,,0.25,
73.62,126.89,7.98,12.92,1.29,20.9,8.0,2021-12-07 10:30:00,0.37,,,0.28,
61.67,105.56,8.01,13.81,1.2,21.83,10.0,2021-12-07 10:45:00,0.37,,,0.25,
61.67,105.56,8.34,13.83,1.07,22.17,10.0,2021-12-07 11:00:00,0.38,,,0.31,
61.67,105.56,8.4,14.12,1.14,22.52,14.0,2021-12-07 11:15:00,0.35,,,0.28,
61.65,105.56,7.38,14.41,1.01,21.8,12.0,2021-12-07 11:30:00,0.4,,,0.26,
59.69,102.02,7.62,14.14,1.15,21.76,8.0,2021-12-07 11:45:00,0.35,,,0.25,
59.69,102.02,8.16,13.93,1.04,22.09,15.0,2021-12-07 12:00:00,0.39,,,0.24,
59.69,102.02,7.15,14.24,1.0,21.38,9.0,2021-12-07 12:15:00,0.42,,,0.3,
59.7,102.04,7.54,13.88,1.12,21.43,10.0,2021-12-07 12:30:00,0.35,,,0.24,
60.29,103.09,7.04,14.74,1.04,21.78,14.0,2021-12-07 12:45:00,0.35,,,0.25,
60.29,103.09,6.25,14.08,1.17,20.33,13.0,2021-12-07 13:00:00,0.38,,,0.26,
60.29,103.09,7.4,13.38,1.01,20.77,15.0,2021-12-07 13:15:00,0.45,,,0.25,
60.23,102.99,7.07,14.0,1.08,21.07,15.0,2021-12-07 13:30:00,0.38,,,0.31,
55.45,94.44,7.21,14.09,0.91,21.31,18.0,2021-12-07 13:45:00,0.35,,,0.24,
55.45,94.44,5.86,14.7,0.91,20.56,17.0,2021-12-07 14:00:00,0.35,,,0.27,
55.45,94.44,7.09,14.01,0.9,21.1,14.0,2021-12-07 14:15:00,0.35,,,0.22,
55.46,94.44,6.91,14.09,1.07,21.01,11.0,2021-12-07 14:30:00,0.36,,,0.22,
56.28,95.92,8.24,13.99,0.98,22.23,11.0,2021-12-07 14:45:00,0.46,,,0.23,
56.28,95.92,9.1,13.92,1.03,23.02,11.0,2021-12-07 15:00:00,0.39,,,0.26,
56.28,95.92,8.97,14.27,0.91,23.25,10.0,2021-12-07 15:15:00,0.41,,,0.24,
56.21,95.79,9.05,13.72,0.97,22.77,12.0,2021-12-07 15:30:00,0.36,,,0.25,
50.39,85.41,8.62,14.54,0.9,23.16,9.0,2021-12-07 15:45:00,0.4,,,0.23,
50.39,85.41,8.42,14.83,0.95,23.25,12.0,2021-12-07 16:00:00,0.37,,,0.24,
50.39,85.41,6.94,14.09,0.81,21.03,11.0,2021-12-07 16:15:00,0.4,,,0.23,
50.34,85.32,9.41,14.11,0.82,23.51,10.0,2021-12-07 16:30:00,0.35,,,0.23,
46.47,78.41,8.23,13.84,0.87,22.06,8.0,2021-12-07 16:45:00,0.35,,,0.22,
46.47,78.41,6.25,14.03,0.92,20.29,6.0,2021-12-07 17:00:00,0.35,,,0.21,
46.47,78.41,7.57,14.18,0.99,21.76,5.0,2021-12-07 17:15:00,0.35,,,0.22,
46.51,78.48,8.05,14.24,1.03,22.28,5.0,2021-12-07 17:30:00,0.35,,,0.24,
49.7,84.17,7.8,13.6,1.13,21.4,5.0,2021-12-07 17:45:00,0.42,,,0.27,
49.7,84.17,7.87,13.75,1.07,21.62,5.0,2021-12-07 18:00:00,0.41,,,0.3,
49.7,84.17,9.14,15.09,1.01,24.24,5.0,2021-12-07 18:15:00,0.4,,,0.34,
49.78,84.36,8.59,14.79,1.02,23.38,5.0,2021-12-07 18:30:00,0.41,,,0.36,
57.6,98.28,8.21,15.12,1.05,23.34,5.0,2021-12-07 18:45:00,0.4,,,0.33,
57.6,98.28,6.5,13.8,1.26,20.3,6.0,2021-12-07 19:00:00,0.4,,,0.32,
57.6,98.28,7.43,14.15,1.25,21.58,6.0,2021-12-07 19:15:00,0.41,,,0.36,
57.82,98.73,7.95,13.77,1.15,21.72,6.0,2021-12-07 19:30:00,0.41,,,0.63,
75.85,130.87,7.62,13.64,1.17,21.26,5.0,2021-12-07 19:45:00,0.36,,,0.7,
75.85,130.87,7.04,13.98,1.21,21.02,5.0,2021-12-07 20:00:00,0.38,,,0.55,
75.85,130.87,8.18,13.94,1.24,22.12,5.0,2021-12-07 20:15:00,0.35,,,0.51,
75.85,130.88,7.34,14.12,1.29,21.46,5.0,2021-12-07 20:30:00,0.36,,,0.53,
76.18,131.47,6.49,14.8,1.3,21.3,5.0,2021-12-07 20:45:00,0.35,,,0.53,
76.18,131.47,7.18,14.21,1.63,21.39,6.0,2021-12-07 21:00:00,0.39,,,0.66,
76.18,131.47,8.04,14.19,1.76,22.24,6.0,2021-12-07 21:15:00,0.35,,,0.73,
76.18,131.86,6.31,13.94,1.59,20.25,6.0,2021-12-07 21:30:00,0.35,,,1.19,
