pm2.5,pm10,no,no2,so2,co,nox,ozone,at,rh,ws,vws,wd,timestamp,nh3,benzene,toluene,xylene
63.0,106.0,11.2,96.6,3.7,0.46,60.5,18.2,17.9,86.0,2.3,-0.1,218.0,2016-11-20 03:30:00,9.1,1.6,4.1,0.1
59.0,103.0,9.1,97.8,3.9,0.46,59.4,18.2,17.9,86.0,2.3,-0.1,219.0,2016-11-20 03:45:00,9.4,1.6,4.1,0.1
59.0,103.0,10.3,99.1,3.4,0.47,61.1,17.8,17.8,85.0,2.4,-0.1,222.0,2016-11-20 04:00:00,8.2,1.6,4.1,0.1
59.0,103.0,10.3,98.7,3.7,0.46,60.8,17.6,17.8,85.0,2.0,-0.1,218.0,2016-11-20 04:30:00,8.8,1.3,4.1,0.1
63.0,95.0,11.3,100.0,4.2,0.46,62.3,17.2,17.9,85.0,2.0,-0.1,215.0,2016-11-20 04:45:00,8.0,1.3,4.1,0.1
63.0,95.0,14.1,102.8,4.2,0.47,66.3,17.6,17.9,85.0,2.3,-0.1,221.0,2016-11-20 05:00:00,6.6,1.3,4.1,0.1
63.0,95.0,11.7,102.1,3.4,0.45,63.7,18.0,17.8,85.0,2.5,-0.1,222.0,2016-11-20 05:15:00,8.4,1.3,4.1,0.1
63.0,95.0,13.4,104.3,3.1,0.47,66.5,17.2,17.8,85.0,2.2,-0.1,223.0,2016-11-20 05:30:00,7.2,1.3,4.1,0.1
59.0,88.0,11.9,103.0,3.1,0.47,64.6,17.2,17.8,85.0,2.5,-0.1,224.0,2016-11-20 05:45:00,8.4,1.3,4.1,0.5
59.0,88.0,13.7,104.2,3.4,0.48,66.5,17.4,17.7,85.0,2.3,-0.1,220.0,2016-11-20 06:00:00,7.1,1.6,4.5,0.5
59.0,88.0,12.8,106.4,3.7,0.48,67.1,17.6,17.7,85.0,2.6,-0.1,223.0,2016-11-20 06:15:00,8.0,1.3,4.5,0.1
59.0,88.0,15.5,107.2,2.4,0.54,69.6,17.6,17.8,85.0,2.7,-0.1,223.0,2016-11-20 06:30:00,7.7,1.3,4.5,0.5
67.0,100.0,15.7,101.7,2.1,0.55,66.9,17.8,17.9,85.0,2.6,-0.1,217.0,2016-11-20 06:45:00,9.2,1.6,4.5,0.1
67.0,100.0,15.6,105.5,2.9,0.54,68.8,18.0,18.0,84.0,2.7,-0.1,228.0,2016-11-20 07:00:00,8.9,1.6,4.5,0.1
67.0,100.0,21.3,112.4,2.6,0.55,77.0,18.0,18.1,83.0,2.1,-0.1,221.0,2016-11-20 07:15:00,7.1,1.6,4.5,0.1
67.0,100.0,25.6,111.5,2.4,0.62,80.1,17.6,18.6,82.0,2.4,-0.1,224.0,2016-11-20 07:30:00,7.5,1.9,4.5,0.9
76.0,106.0,21.8,107.3,2.4,0.63,74.8,17.6,18.9,80.0,2.6,-0.1,239.0,2016-11-20 07:45:00,9.0,1.9,4.5,0.9
76.0,106.0,25.2,115.1,2.9,0.65,81.7,18.4,18.9,79.0,2.6,-0.1,231.0,2016-11-20 08:00:00,8.2,2.9,4.5,0.9
76.0,106.0,27.7,116.7,4.5,0.68,84.6,18.8,19.4,77.0,2.5,-0.1,229.0,2016-11-20 08:15:00,8.5,2.9,5.3,0.9
76.0,106.0,23.4,109.4,5.5,0.64,77.1,17.4,20.1,74.0,2.8,-0.1,225.0,2016-11-20 08:30:00,10.7,2.9,5.3,0.9
69.0,90.0,21.2,108.5,6.0,0.61,74.9,16.9,20.4,73.0,2.7,-0.1,216.0,2016-11-20 08:45:00,10.5,2.9,5.3,0.5
69.0,90.0,20.0,109.2,6.0,0.64,74.4,16.1,20.7,72.0,2.8,-0.1,229.0,2016-11-20 09:00:00,10.1,2.6,5.3,0.5
69.0,90.0,22.0,109.8,6.0,0.64,76.4,15.7,20.7,72.0,2.4,-0.1,212.0,2016-11-20 09:15:00,8.7,2.6,5.3,0.9
69.0,90.0,18.1,106.8,5.5,0.61,71.6,13.7,21.2,70.0,2.4,-0.1,219.0,2016-11-20 09:30:00,8.9,2.6,5.3,0.1
65.0,93.0,21.2,116.6,4.7,0.07,79.2,14.9,21.8,68.0,2.1,-0.1,233.0,2016-11-20 09:45:00,7.6,2.9,5.7,0.9
65.0,93.0,19.6,113.9,4.5,37.41,76.5,16.3,21.8,67.0,2.5,-0.1,234.0,2016-11-20 10:00:00,9.2,2.9,5.7,0.9
65.0,93.0,19.7,110.4,4.2,0.77,74.7,16.5,21.9,67.0,3.1,-0.1,234.0,2016-11-20 10:15:00,10.2,2.9,5.3,0.9
65.0,93.0,22.8,113.6,4.2,0.73,78.9,14.9,21.4,69.0,2.6,-0.1,234.0,2016-11-20 10:30:00,8.3,2.6,5.3,0.9
64.0,99.0,22.8,113.0,3.7,0.72,78.6,40.2,22.0,67.0,2.3,-0.1,227.0,2016-11-20 10:45:00,9.0,2.2,5.7,1.4
64.0,99.0,20.4,115.1,,0.74,77.8,26.7,22.8,63.0,2.3,-0.1,237.0,2016-11-20 11:00:00,10.3,2.2,5.7,0.9
64.0,99.0,20.4,113.2,,0.81,76.8,31.9,23.0,62.0,2.5,-0.1,240.0,2016-11-20 11:15:00,9.9,2.2,5.7,0.9
64.0,99.0,17.7,112.6,7.9,0.74,74.3,28.2,23.0,62.0,2.6,-0.1,225.0,2016-11-20 11:30:00,9.2,2.2,5.7,1.4
62.0,100.0,11.8,8.5,8.9,0.69,14.2,21.6,23.0,61.0,2.7,-0.1,220.0,2016-11-20 11:45:00,15.5,2.2,6.0,1.4
62.0,100.0,405.2,66.6,6.8,0.71,361.2,18.2,23.1,60.0,2.4,-0.1,210.0,2016-11-20 12:00:00,,2.2,6.0,0.9
62.0,100.0,12.5,100.4,5.5,0.76,63.6,29.0,23.1,58.0,2.9,-0.1,223.0,2016-11-20 12:15:00,7.7,2.2,5.7,1.4
62.0,100.0,9.8,99.8,6.3,0.65,61.1,18.4,23.2,59.0,3.0,-0.1,221.0,2016-11-20 12:30:00,9.3,1.9,5.7,1.4
49.0,76.0,10.2,98.7,6.8,0.6,60.9,16.9,23.3,59.0,2.7,-0.1,227.0,2016-11-20 12:45:00,8.4,1.9,5.7,1.4
49.0,76.0,10.5,102.6,7.9,0.6,63.1,18.0,23.8,56.0,2.1,-0.1,236.0,2016-11-20 13:00:00,7.5,1.6,5.3,0.9
49.0,76.0,10.1,104.5,6.8,0.58,63.9,19.2,24.1,56.0,2.1,-0.1,246.0,2016-11-20 13:15:00,7.6,1.9,5.3,1.4
49.0,76.0,9.1,100.8,6.8,0.57,61.0,19.2,23.8,56.0,2.5,-0.1,225.0,2016-11-20 13:30:00,9.0,1.9,5.3,0.9
58.0,82.0,10.6,105.1,7.1,0.55,64.5,21.2,23.3,57.0,2.5,-0.1,232.0,2016-11-20 14:00:00,6.9,1.6,5.3,0.9
58.0,82.0,11.4,103.4,7.1,0.55,64.4,17.1,23.4,57.0,2.7,-0.1,237.0,2016-11-20 14:15:00,8.0,1.6,5.3,0.9
58.0,82.0,14.1,108.3,7.6,0.57,69.1,15.9,23.4,57.0,2.6,-0.1,237.0,2016-11-20 14:30:00,6.7,1.6,5.3,0.9
61.0,84.0,13.0,107.3,7.1,0.56,67.7,16.1,23.1,58.0,2.3,-0.1,236.0,2016-11-20 14:45:00,6.9,1.9,5.7,1.4
61.0,84.0,12.3,109.0,6.8,0.57,68.0,17.1,22.9,58.0,2.4,-0.1,236.0,2016-11-20 15:00:00,8.2,1.6,5.3,0.9
61.0,84.0,10.6,106.0,6.8,0.56,65.1,16.9,23.0,57.0,2.1,-0.1,245.0,2016-11-20 15:15:00,8.5,1.6,5.3,0.9
61.0,84.0,12.5,110.2,6.3,0.56,68.8,17.8,23.0,57.0,2.3,-0.1,233.0,2016-11-20 15:30:00,7.2,1.6,5.3,0.1
59.0,89.0,12.4,110.2,7.1,0.56,68.7,19.4,22.6,58.0,2.5,-0.1,237.0,2016-11-20 15:45:00,7.1,1.6,5.3,0.1
59.0,89.0,12.1,111.7,6.3,0.56,69.2,17.1,22.5,60.0,2.4,-0.1,244.0,2016-11-20 16:00:00,8.0,1.6,5.3,0.9
59.0,89.0,10.1,110.2,3.9,0.55,66.7,16.5,22.4,61.0,2.7,-0.1,241.0,2016-11-20 16:15:00,8.8,1.6,5.3,0.9
59.0,89.0,10.7,110.2,3.4,0.55,67.3,17.4,22.2,63.0,2.7,-0.1,237.0,2016-11-20 16:30:00,8.2,1.6,5.3,0.9
63.0,89.0,7.5,105.3,3.1,0.53,62.1,18.2,21.8,64.0,2.5,-0.1,231.0,2016-11-20 16:45:00,9.9,1.9,5.3,0.9
63.0,89.0,8.6,109.2,2.1,0.56,65.2,17.6,21.5,64.0,2.8,-0.1,252.0,2016-11-20 17:00:00,8.2,1.6,4.9,0.9
63.0,89.0,10.5,109.4,2.6,0.58,66.7,16.7,21.3,65.0,2.4,-0.1,243.0,2016-11-20 17:15:00,7.8,1.6,4.9,0.9
63.0,89.0,9.1,110.2,3.4,0.6,66.0,16.7,21.1,66.0,2.6,-0.1,246.0,2016-11-20 17:30:00,8.8,1.6,4.9,0.9
63.0,89.0,8.7,110.0,3.1,0.58,65.7,16.9,20.1,73.0,2.8,-0.1,251.0,2016-11-20 18:00:00,9.1,1.6,4.9,1.4
63.0,89.0,10.6,107.7,6.0,0.62,65.9,16.9,19.5,75.0,2.8,-0.1,244.0,2016-11-20 18:30:00,8.8,1.6,5.3,0.9
79.0,113.0,13.7,111.7,7.6,0.6,70.5,17.6,18.9,76.0,2.8,-0.1,251.0,2016-11-20 19:00:00,7.8,1.6,4.9,0.9
79.0,113.0,12.9,111.7,7.3,0.61,69.9,17.6,18.7,77.0,2.7,-0.1,239.0,2016-11-20 19:15:00,8.3,1.6,4.9,0.9
79.0,113.0,17.6,112.8,8.9,0.62,74.2,17.4,18.6,78.0,2.6,-0.1,240.0,2016-11-20 19:30:00,7.4,1.6,4.9,0.9
73.0,121.0,18.4,112.2,10.0,0.63,74.7,17.6,18.4,79.0,2.3,-0.1,243.0,2016-11-20 19:45:00,7.6,1.9,5.3,0.9
73.0,121.0,19.8,115.2,8.4,0.66,77.4,17.4,18.3,79.0,2.5,-0.1,246.0,2016-11-20 20:00:00,7.8,1.9,5.7,0.9
73.0,121.0,18.2,110.4,6.6,0.65,73.5,17.4,18.1,80.0,2.4,-0.1,254.0,2016-11-20 20:15:00,8.9,1.9,5.7,0.9
79.0,111.0,22.5,114.5,5.5,0.65,79.3,17.6,18.0,82.0,2.4,-0.1,254.0,2016-11-20 20:45:00,7.1,1.9,5.3,0.9
79.0,111.0,21.9,114.5,5.0,0.68,78.7,17.4,18.0,82.0,2.0,-0.1,258.0,2016-11-20 21:00:00,8.8,1.9,5.7,0.9
79.0,111.0,23.5,115.4,4.7,0.69,80.5,17.4,18.0,83.0,2.4,-0.1,251.0,2016-11-20 21:15:00,8.3,1.9,5.7,0.9
79.0,111.0,21.3,112.6,5.0,0.68,77.2,17.1,18.0,84.0,2.2,-0.1,257.0,2016-11-20 21:30:00,8.0,2.2,5.7,0.9
95.0,137.0,22.6,111.9,5.2,0.66,77.9,17.6,18.0,84.0,2.5,-0.1,248.0,2016-11-20 21:45:00,8.8,1.9,6.0,0.9
95.0,137.0,19.8,110.5,4.7,0.68,74.9,17.4,17.9,84.0,2.4,-0.1,262.0,2016-11-20 22:00:00,9.5,1.9,5.7,0.5
95.0,137.0,21.4,113.4,4.7,0.68,77.7,17.4,17.8,85.0,2.4,-0.1,259.0,2016-11-20 22:15:00,8.7,1.9,5.7,0.9
95.0,137.0,20.9,111.1,5.0,0.68,76.1,17.8,17.8,85.0,2.3,-0.1,259.0,2016-11-20 22:30:00,9.2,1.9,5.7,0.9
92.0,144.0,23.2,112.2,4.7,0.68,78.6,17.8,17.6,85.0,2.1,-0.1,248.0,2016-11-20 22:45:00,7.8,2.2,5.7,0.9
92.0,144.0,20.3,107.0,4.7,0.62,73.4,17.6,17.5,85.0,2.5,-0.1,256.0,2016-11-20 23:00:00,9.9,1.9,5.7,0.9
92.0,144.0,20.9,111.9,5.2,0.63,76.5,18.0,17.6,86.0,1.9,-0.1,260.0,2016-11-20 23:15:00,8.2,1.9,5.7,0.9
92.0,144.0,20.3,115.4,5.2,0.64,77.9,18.0,17.5,85.0,1.8,-0.1,268.0,2016-11-20 23:30:00,8.7,1.9,5.7,0.9
94.0,94.0,22.0,115.1,5.8,0.64,79.0,17.8,17.4,86.0,1.7,-0.1,258.0,2016-11-20 23:45:00,8.4,1.9,5.3,0.9
94.0,94.0,24.0,114.3,6.0,0.61,80.3,17.4,17.4,86.0,2.1,-0.1,268.0,2016-11-21 00:00:00,8.0,1.9,5.3,0.9
94.0,94.0,20.2,109.2,7.1,0.6,74.5,17.4,17.3,86.0,2.2,-0.1,256.0,2016-11-21 00:15:00,10.1,2.2,5.3,1.4
94.0,94.0,19.8,110.2,6.3,0.57,74.7,17.6,17.1,85.0,2.0,-0.1,257.0,2016-11-21 00:30:00,9.0,2.2,5.3,0.9
90.0,130.0,18.0,107.9,7.1,0.55,72.0,17.2,17.0,81.0,2.1,-0.1,252.0,2016-11-21 00:45:00,9.7,2.2,5.3,0.9
90.0,130.0,16.1,105.1,6.8,0.52,69.0,17.4,17.3,77.0,2.0,-0.1,245.0,2016-11-21 01:00:00,9.0,2.2,5.3,0.9
90.0,130.0,13.0,104.2,7.3,0.48,66.1,17.8,17.4,75.0,2.0,-0.1,255.0,2016-11-21 01:15:00,9.9,2.2,4.9,0.9
90.0,130.0,12.7,103.4,7.6,0.47,65.3,17.4,17.4,75.0,2.1,-0.1,249.0,2016-11-21 01:30:00,9.8,1.9,4.9,0.9
58.0,95.0,11.6,101.0,7.9,0.44,63.1,17.4,17.7,70.0,2.2,-0.1,255.0,2016-11-21 01:45:00,9.2,1.9,4.9,0.9
58.0,95.0,10.3,101.1,7.3,0.41,62.2,18.0,17.7,70.0,1.9,-0.1,260.0,2016-11-21 02:00:00,8.6,1.9,4.5,0.5
58.0,95.0,9.5,100.4,7.9,0.4,61.0,17.2,18.0,66.0,2.2,-0.1,260.0,2016-11-21 02:15:00,8.4,1.9,4.5,0.1
58.0,95.0,9.0,100.2,8.1,0.38,60.6,18.0,18.0,67.0,2.0,-0.1,246.0,2016-11-21 02:30:00,8.0,1.9,4.5,0.1
39.0,61.0,7.6,96.4,7.9,0.35,57.5,17.1,17.7,69.0,2.2,-0.1,246.0,2016-11-21 02:45:00,8.7,1.6,4.5,0.1
39.0,61.0,16.4,100.2,7.3,0.37,66.6,4.3,17.8,65.0,2.7,-0.1,251.0,2016-11-21 03:00:00,6.5,1.6,4.5,0.5
39.0,61.0,10.3,97.8,6.8,0.34,60.4,17.8,18.0,65.0,3.0,-0.1,257.0,2016-11-21 03:15:00,8.5,1.6,4.1,0.1
39.0,61.0,9.5,94.8,6.8,0.34,58.1,17.8,18.1,64.0,3.1,-0.1,258.0,2016-11-21 03:30:00,9.2,1.3,4.1,0.1
51.0,61.0,7.7,95.1,6.6,0.34,56.9,17.8,18.1,67.0,2.9,-0.1,254.0,2016-11-21 03:45:00,9.0,1.3,3.8,0.1
51.0,61.0,7.4,97.8,6.3,0.34,58.0,17.6,17.8,72.0,2.8,-0.1,253.0,2016-11-21 04:00:00,8.3,1.3,3.8,0.1
51.0,61.0,5.4,95.7,4.5,0.37,55.3,18.2,17.5,79.0,3.3,-0.1,257.0,2016-11-21 04:30:00,8.7,1.3,3.4,0.1
63.0,82.0,5.8,96.6,4.2,0.38,56.1,18.0,17.2,82.0,3.1,-0.1,260.0,2016-11-21 04:45:00,8.0,1.3,3.4,0.1
63.0,82.0,6.4,97.8,4.5,0.39,57.2,17.6,17.2,82.0,3.7,-0.1,261.0,2016-11-21 05:00:00,7.8,1.3,3.4,0.1
63.0,82.0,6.5,98.3,4.7,0.4,57.6,17.1,17.2,83.0,3.0,-0.1,261.0,2016-11-21 05:15:00,8.3,1.3,3.4,0.1
63.0,82.0,7.6,98.9,5.2,0.41,58.8,17.8,17.1,85.0,2.7,-0.1,267.0,2016-11-21 05:30:00,8.5,1.3,3.8,0.1
75.0,115.0,7.1,99.1,4.7,0.42,58.5,17.6,17.2,86.0,2.8,-0.1,266.0,2016-11-21 05:45:00,9.0,1.3,3.4,0.1
75.0,115.0,8.1,102.3,5.2,0.42,60.9,18.0,17.1,86.0,3.2,-0.1,264.0,2016-11-21 06:00:00,7.6,1.6,3.4,0.1
75.0,115.0,17.1,108.5,6.6,0.5,71.7,17.6,17.2,85.0,3.4,-0.1,266.0,2016-11-21 06:30:00,7.9,1.6,3.4,0.1
86.0,123.0,18.7,106.4,6.8,0.57,71.9,16.7,17.3,85.0,3.1,-0.1,263.0,2016-11-21 06:45:00,7.8,1.6,3.8,0.1
86.0,123.0,20.4,110.9,6.3,0.6,75.6,18.4,17.4,85.0,3.0,-0.1,266.0,2016-11-21 07:00:00,7.9,1.6,3.8,0.1
86.0,123.0,15.3,104.7,5.5,0.57,68.0,18.0,17.5,85.0,3.3,-0.1,265.0,2016-11-21 07:15:00,9.2,1.6,3.8,0.1
86.0,123.0,20.9,111.1,6.0,0.61,76.1,18.6,17.7,84.0,3.3,-0.1,265.0,2016-11-21 07:30:00,7.6,1.6,3.8,0.1
91.0,143.0,16.7,105.8,7.1,0.54,69.9,17.4,18.2,82.0,2.9,-0.1,265.0,2016-11-21 07:45:00,8.8,1.9,3.8,0.1
91.0,143.0,15.9,104.2,7.6,0.54,68.3,17.6,18.4,80.0,3.5,-0.1,274.0,2016-11-21 08:00:00,9.1,1.9,4.1,0.5
91.0,143.0,16.4,108.1,9.4,0.57,70.8,17.8,18.8,79.0,3.2,-0.1,274.0,2016-11-21 08:15:00,8.5,1.9,4.1,0.1
91.0,143.0,17.0,107.7,12.3,0.56,71.1,17.4,19.2,78.0,2.9,-0.1,267.0,2016-11-21 08:30:00,8.7,1.9,4.1,0.1
84.0,111.0,15.1,104.2,15.5,0.55,67.7,16.7,19.4,76.0,3.5,-0.1,271.0,2016-11-21 08:45:00,9.8,1.9,4.1,0.5
84.0,111.0,14.5,102.3,16.2,0.55,66.2,16.3,19.6,74.0,3.8,-0.1,268.0,2016-11-21 09:00:00,10.6,1.9,4.1,0.5
84.0,111.0,17.3,106.8,14.4,0.57,71.0,14.9,20.0,73.0,2.9,-0.1,281.0,2016-11-21 09:15:00,8.3,1.9,4.1,0.9
84.0,111.0,17.3,107.2,13.4,0.58,71.0,17.6,20.5,71.0,2.9,-0.1,282.0,2016-11-21 09:30:00,9.1,1.9,4.1,0.5
78.0,117.0,16.4,111.7,10.2,37.3,72.7,15.5,20.6,71.0,2.6,-0.1,275.0,2016-11-21 10:00:00,9.4,2.2,4.5,0.9
78.0,117.0,15.3,107.7,8.4,0.71,69.7,14.9,21.0,69.0,2.6,-0.1,278.0,2016-11-21 10:15:00,10.0,2.2,4.5,0.9
78.0,117.0,16.0,107.2,6.6,0.68,70.0,32.7,21.2,68.0,2.5,-0.1,272.0,2016-11-21 10:30:00,9.2,2.2,4.9,0.9
70.0,101.0,11.6,102.1,4.2,0.61,63.7,29.6,21.1,68.0,3.2,-0.1,288.0,2016-11-21 10:45:00,9.7,2.2,4.9,0.9
70.0,101.0,11.6,88.2,,0.68,56.3,16.5,21.2,68.0,2.8,-0.1,271.0,2016-11-21 11:00:00,9.9,2.2,4.9,0.9
70.0,101.0,3.6,55.8,,0.72,32.6,17.8,22.0,64.0,2.8,-0.1,261.0,2016-11-21 11:15:00,8.4,1.9,4.5,0.9
70.0,101.0,5.2,64.7,5.0,0.63,38.6,15.7,22.4,62.0,2.8,-0.1,261.0,2016-11-21 11:30:00,7.8,1.6,3.8,0.5
66.0,95.0,9.8,7.5,5.0,0.49,12.0,17.4,22.6,62.0,2.7,-0.1,268.0,2016-11-21 11:45:00,8.9,1.3,1.9,0.1
66.0,95.0,11.9,76.3,10.2,0.54,51.2,18.0,22.4,62.0,2.6,-0.1,274.0,2016-11-21 12:15:00,6.5,1.6,2.6,0.1
66.0,95.0,5.2,79.3,11.0,0.52,46.4,17.2,22.6,62.0,2.8,-0.1,277.0,2016-11-21 12:30:00,8.0,1.6,3.0,0.5
62.0,84.0,5.5,80.8,10.0,0.48,47.5,17.4,22.3,63.0,2.5,-0.1,272.0,2016-11-21 12:45:00,7.7,1.3,3.0,0.1
62.0,84.0,6.0,86.3,10.7,0.47,50.8,17.6,22.8,61.0,2.8,-0.1,281.0,2016-11-21 13:00:00,7.6,1.6,3.0,0.1
62.0,84.0,6.5,86.5,10.0,0.42,51.3,17.8,22.6,61.0,2.6,-0.1,267.0,2016-11-21 13:30:00,7.1,1.6,3.4,0.1
64.0,94.0,5.5,84.4,10.5,0.41,49.4,18.0,22.4,61.0,2.8,-0.1,268.0,2016-11-21 13:45:00,8.2,1.3,3.8,0.5
64.0,94.0,3.7,83.8,9.7,0.38,47.6,17.8,22.3,62.0,3.0,-0.1,263.0,2016-11-21 14:00:00,8.0,1.6,3.4,0.1
64.0,94.0,4.2,82.3,9.7,0.37,47.2,18.0,22.2,62.0,3.0,-0.1,261.0,2016-11-21 14:15:00,7.8,1.3,3.4,0.1
61.0,83.0,4.7,81.8,10.2,0.37,47.3,18.2,22.3,63.0,2.7,-0.1,257.0,2016-11-21 14:45:00,7.4,1.3,3.4,0.5
61.0,83.0,3.7,81.8,10.0,0.34,46.6,18.4,22.1,63.0,2.5,-0.1,265.0,2016-11-21 15:00:00,7.5,1.3,3.4,0.1
61.0,83.0,5.4,84.8,9.7,0.35,49.5,18.0,22.2,63.0,2.6,-0.1,258.0,2016-11-21 15:15:00,7.0,1.3,3.0,0.1
61.0,83.0,4.6,83.8,8.6,0.35,48.3,17.8,22.0,64.0,2.6,-0.1,242.0,2016-11-21 15:30:00,8.5,1.3,3.0,0.1
67.0,96.0,4.4,86.3,8.6,0.37,49.5,17.8,21.7,65.0,2.7,-0.1,260.0,2016-11-21 15:45:00,7.8,1.6,3.4,0.5
67.0,96.0,5.8,90.4,8.4,0.38,52.8,17.2,21.6,65.0,2.4,-0.1,247.0,2016-11-21 16:00:00,6.6,1.3,3.4,0.1
67.0,96.0,6.5,89.5,7.1,0.41,52.9,17.6,21.4,66.0,2.5,-0.1,265.0,2016-11-21 16:15:00,7.3,1.3,3.4,0.1
67.0,96.0,6.2,91.6,6.6,0.41,53.7,16.9,21.2,65.0,2.7,-0.1,269.0,2016-11-21 16:30:00,7.8,1.3,3.0,0.1
66.0,88.0,5.5,91.9,5.2,0.39,53.4,16.7,21.1,64.0,2.4,-0.1,283.0,2016-11-21 16:45:00,7.4,1.3,3.4,0.1
66.0,88.0,6.5,96.4,5.5,0.4,56.6,17.2,20.9,63.0,2.4,-0.1,262.0,2016-11-21 17:00:00,6.9,1.6,3.4,0.1
66.0,88.0,7.4,95.9,6.0,0.4,57.0,17.6,20.6,63.0,2.0,-0.1,267.0,2016-11-21 17:15:00,7.7,1.6,3.8,0.1
50.0,73.0,7.3,100.4,5.5,0.42,59.3,16.5,20.1,65.0,2.2,-0.1,278.0,2016-11-21 17:45:00,7.4,1.3,3.8,0.1
50.0,73.0,9.5,103.8,7.3,0.44,62.9,16.9,19.9,65.0,1.9,-0.1,271.0,2016-11-21 18:00:00,6.0,1.3,3.8,0.1
50.0,73.0,9.3,103.6,7.9,0.42,62.6,16.7,19.7,66.0,2.0,-0.1,260.0,2016-11-21 18:15:00,6.8,1.3,4.1,0.1
50.0,73.0,9.6,100.8,8.1,0.42,61.4,17.4,19.4,66.0,2.0,-0.1,255.0,2016-11-21 18:30:00,7.6,1.3,3.8,0.5
47.0,70.0,12.9,101.5,8.4,0.45,64.5,17.4,19.2,67.0,1.9,-0.1,267.0,2016-11-21 18:45:00,6.6,1.3,4.1,0.1
47.0,70.0,13.2,106.2,10.0,0.47,67.2,17.6,19.0,68.0,2.1,-0.1,257.0,2016-11-21 19:00:00,7.8,1.3,4.5,0.5
47.0,70.0,13.8,107.5,11.8,0.45,68.4,17.6,18.8,70.0,1.9,-0.1,274.0,2016-11-21 19:15:00,6.9,1.3,4.5,0.5
47.0,70.0,20.5,105.3,13.1,0.46,72.6,17.6,18.5,72.0,1.6,-0.1,251.0,2016-11-21 19:30:00,5.7,1.6,4.5,0.9
53.0,76.0,17.8,106.8,13.6,0.47,71.3,17.4,18.3,73.0,1.8,-0.1,254.0,2016-11-21 19:45:00,7.0,1.6,4.5,0.9
53.0,76.0,17.0,108.9,13.4,0.46,71.7,17.6,18.2,73.0,2.0,-0.1,260.0,2016-11-21 20:00:00,7.1,1.6,4.9,0.9
53.0,76.0,18.1,108.3,12.6,0.47,72.2,17.6,18.1,73.0,1.9,-0.1,261.0,2016-11-21 20:15:00,7.0,1.6,5.3,0.5
50.0,88.0,18.4,106.8,10.5,0.46,71.9,17.8,17.9,74.0,1.9,-0.1,255.0,2016-11-21 20:45:00,7.6,1.6,4.9,0.9
50.0,88.0,20.0,110.2,10.2,0.46,75.0,17.4,17.7,75.0,1.4,-0.1,251.0,2016-11-21 21:00:00,6.4,1.6,4.9,0.9
50.0,88.0,19.1,110.0,10.2,0.45,74.0,18.0,17.7,74.0,1.7,-0.1,257.0,2016-11-21 21:15:00,7.0,1.3,4.9,0.9
50.0,88.0,18.0,106.6,9.4,0.45,71.3,17.6,17.7,72.0,1.6,-0.1,245.0,2016-11-21 21:30:00,7.8,1.3,4.5,0.9
53.0,76.0,32.1,120.9,9.7,0.54,90.3,17.6,17.6,72.0,1.2,-0.1,276.0,2016-11-21 22:00:00,5.1,1.6,4.9,0.9
53.0,76.0,30.5,123.7,10.5,0.57,90.6,17.2,17.6,70.0,1.7,-0.1,274.0,2016-11-21 22:15:00,6.1,1.3,4.9,0.9
53.0,76.0,28.8,117.7,9.7,0.57,86.0,17.2,17.5,70.0,1.6,-0.1,269.0,2016-11-21 22:30:00,7.6,1.6,4.9,0.9
66.0,103.0,31.6,119.8,10.7,0.58,89.4,16.9,17.3,70.0,1.4,-0.1,268.0,2016-11-21 22:45:00,7.5,1.6,5.3,0.9
66.0,103.0,26.9,117.3,16.2,0.53,84.3,17.8,17.2,69.0,1.3,-0.1,271.0,2016-11-21 23:00:00,8.4,1.6,5.7,0.9
66.0,103.0,44.6,124.8,17.6,0.49,102.7,17.2,17.1,69.0,0.6,-0.1,216.0,2016-11-21 23:15:00,5.0,1.6,5.7,1.4
66.0,103.0,29.9,118.6,17.6,0.48,87.4,16.9,16.7,70.0,0.6,-0.1,184.0,2016-11-21 23:30:00,8.3,1.6,5.3,0.9
56.0,72.0,28.3,114.5,15.7,0.46,84.0,16.9,16.7,75.0,0.7,-0.1,221.0,2016-11-21 23:45:00,8.5,1.6,5.3,0.9
56.0,72.0,26.0,110.5,13.4,0.54,79.9,16.9,16.6,80.0,1.1,-0.1,263.0,2016-11-22 00:00:00,9.6,1.6,5.3,0.9
56.0,72.0,22.6,104.7,8.4,0.54,74.2,17.2,16.6,82.0,1.3,-0.1,239.0,2016-11-22 00:15:00,9.3,1.9,4.9,0.9
56.0,72.0,18.8,101.0,6.3,0.52,69.0,17.1,16.5,84.0,1.3,-0.1,239.0,2016-11-22 00:30:00,9.4,2.2,4.9,0.9
52.0,85.0,16.9,100.4,5.2,0.52,67.1,16.9,16.5,85.0,1.1,-0.1,232.0,2016-11-22 00:45:00,9.1,2.6,5.3,0.9
52.0,85.0,13.7,98.9,4.7,0.49,63.8,17.8,16.5,85.0,1.3,-0.1,242.0,2016-11-22 01:00:00,9.7,2.2,4.5,0.5
52.0,85.0,11.7,98.5,3.7,0.47,61.8,18.2,16.5,86.0,1.1,-0.1,251.0,2016-11-22 01:15:00,9.2,2.6,4.5,0.5
52.0,85.0,12.9,102.6,3.7,0.47,65.0,17.2,16.6,86.0,1.3,-0.1,263.0,2016-11-22 01:30:00,7.8,2.2,4.1,0.1
